millisSinceGpsEpoch,constellationType,svid,signalType,xSatPosM,ySatPosM,zSatPosM,satClkBiasM,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM
314685806.0,3,8,Glonass_L1,22568537.6149039,-4474324.191234725,11059923.905220766,-8064.003911667783,22020504.8390002,0.32,36.909169106627786,0.0,0.0
314685806.0,3,22,Glonass_L1,21008903.86307406,8571785.434717568,11778949.004611569,63415.02277647692,21735763.0249721,0.32,-44.802536798294895,0.0,0.0
314685806.0,3,23,Glonass_L1,10309553.59222114,-5434081.233870107,22675690.71438536,6290.122920237312,21648396.6818978,0.32,28.504263208534347,0.0,0.0
314686006.0,1,1,GPS_L1,15434102.853281733,-335943.66803251684,21538898.61240213,9929.853266530814,22031988.1617238,0.32,5.787329765022634,0.0,0.0
314686006.0,1,11,GPS_L1,19784492.008832607,3452876.955577608,16812775.90631703,-198841.5794024589,21988724.8664446,0.32,-17.55856331414469,0.0,0.0
314686006.0,1,22,GPS_L1,20357746.348640934,-3716692.2106171385,16945414.98625309,75371.23020730242,22507956.8107477,0.32,14.46507338521647,0.0,0.0
314686006.0,3,7,Glonass_L1,11415351.26010502,6312496.517559801,21961228.99202343,-3196.025674382589,21300131.0297216,0.32,-33.50040829913133,0.0,0.0
314686006.0,3,8,Glonass_L1,22568251.887666546,-4474225.167130981,11060550.133818312,-8064.003918308212,22020410.7648764,0.32,36.909169106627786,0.0,0.0
314686006.0,3,22,Glonass_L1,21009186.13799976,8571944.845911024,11778332.112850947,63415.02276528969,21735853.8010047,0.32,-44.802536798294895,0.0,0.0
314686006.0,3,23,Glonass_L1,10310061.859905684,-5433722.261201591,22675545.68062899,6290.122906696355,21648318.5398228,0.32,28.504263208534347,0.0,0.0
314686206.0,1,1,GPS_L1,15434250.704097288,-335413.04518865136,21538806.10028551,9929.85334750638,22031971.1477615,0.32,5.787329765022634,0.0,0.0
314686206.0,1,11,GPS_L1,19784727.31325986,3453269.12730076,16812430.076564807,-198841.57959451835,21988760.4299884,0.32,-17.55856331414469,0.0,0.0
314686206.0,1,22,GPS_L1,20357500.94840288,-3716344.641973856,16945789.192160152,75371.22954285776,22507910.3233676,0.32,14.46507338521647,0.0,0.0
314686206.0,3,7,Glonass_L1,11414801.527072065,6312735.421573556,21961445.887360707,-3196.0256894726185,21300184.3226866,0.32,-33.50040829913133,0.0,0.0
314686206.0,3,8,Glonass_L1,22567966.14648619,-4474126.131353444,11061176.351811975,-8064.003925036178,22020316.7082028,0.32,36.909169106627786,0.0,0.0
314686206.0,3,22,Glonass_L1,21009468.401995458,8572104.242511587,11777715.209847908,63415.02275406696,21735944.7166392,0.32,-44.802536798294895,0.0,0.0
314686206.0,3,23,Glonass_L1,10310570.130338786,-5433363.299291286,22675400.625055727,6290.122893108544,21648240.3802975,0.32,28.504263208534347,0.0,0.0
314686406.0,1,1,GPS_L1,15434398.560454631,-334882.4264425281,21538713.5697137,9929.85342846961,22031954.1337992,0.32,5.787329765022634,0.0,0.0
314686406.0,1,11,GPS_L1,19784962.6157806,3453661.289828784,16812084.231891003,-198841.5797863346,21988795.8539304,0.32,-17.55856331414469,0.0,0.0
314686406.0,1,22,GPS_L1,20357255.545672107,-3715997.063864505,16946163.38394435,75371.22887853261,22507863.7312863,0.32,14.46507338521647,0.0,0.0
314686406.0,3,7,Glonass_L1,11414251.792518416,6312974.336930755,21961662.7616866,-3196.025704485597,21300237.9297555,0.32,-33.50040829913133,0.0,0.0
314686406.0,3,8,Glonass_L1,22567680.39136337,-4474027.083901768,11061802.559201151,-8064.003931851781,22020222.5817283,0.32,36.909169106627786,0.0,0.0
314686406.0,3,22,Glonass_L1,21009750.655060515,8572263.62451944,11777098.295603031,63415.02274280876,21736035.6148234,0.32,-44.802536798294895,0.0,0.0
314686406.0,3,23,Glonass_L1,10311078.40351976,-5433004.348139557,22675255.547665697,6290.122879473813,21648162.360374,0.32,28.504263208534347,0.0,0.0
314686606.0,1,1,GPS_L1,15434546.42235357,-334351.8117946565,21538621.02068677,9929.853509420496,22031937.2594386,0.32,5.787329765022634,0.0,0.0
314686606.0,1,11,GPS_L1,19785197.916394424,3454053.443161461,16811738.372295916,-198841.57997790727,21988831.3825737,0.32,-17.55856331414469,0.0,0.0
314686606.0,1,22,GPS_L1,20357010.14044905,-3715649.47628922,16946537.56160538,75371.22821432713,22507817.2788066,0.32,14.46507338521647,0.0,0.0
314686606.0,3,7,Glonass_L1,11413702.05644482,6313213.263631282,21961879.615000904,-3196.025719421388,21300291.4495733,0.32,-33.50040829913133,0.0,0.0
314686606.0,3,8,Glonass_L1,22567394.62229864,-4473928.024775602,11062428.755985228,-8064.003938755112,22020128.5774053,0.32,36.909169106627786,0.0,0.0
314686606.0,3,22,Glonass_L1,21010032.89719429,8572422.991934763,11776481.370116904,63415.02273151504,21736126.390856,0.64,-44.802536798294895,0.0,0.0
314686606.0,3,23,Glonass_L1,10311586.679447915,-5432645.407746776,22675110.448459025,6290.122865792099,21648084.2531994,0.32,28.504263208534347,0.0,0.0
314686806.0,1,1,GPS_L1,15434694.289793864,-333821.20124570024,21538528.45320484,9929.853590359016,22031920.1756754,0.32,5.787329765022634,0.0,0.0
314686806.0,1,11,GPS_L1,19785433.215100866,3454445.587298458,16811392.49777997,-198841.58016923588,21988866.8065157,0.32,-17.55856331414469,0.0,0.0
314686806.0,1,22,GPS_L1,20356764.732734226,-3715301.8792482303,16946911.725142796,75371.22755024153,22507770.6867253,0.32,14.46507338521647,0.0,0.0
314686806.0,3,7,Glonass_L1,11413152.318852171,6313452.201674958,21962096.44730332,-3196.025734279854,21300345.1613435,0.32,-33.50040829913133,0.0,0.0
314686806.0,3,8,Glonass_L1,22567108.83929261,-4473828.953974628,11063054.942163425,-8064.003945746272,22020034.5381819,0.32,36.909169106627786,0.0,0.0
314686806.0,3,22,Glonass_L1,21010315.12839605,8572582.344757693,11775864.433390286,63415.02272018581,21736217.3588411,0.32,-44.802536798294895,0.0,0.0
314686806.0,3,23,Glonass_L1,10312094.958122429,-5432286.478113412,22674965.32743588,6290.122852063338,21648006.3379772,0.32,28.504263208534347,0.0,0.0
314687006.0,1,1,GPS_L1,15434842.162775405,-333290.5947958598,21538435.8672679,9929.85367128516,22031903.2489642,0.32,5.787329765022634,0.0,0.0
314687006.0,1,11,GPS_L1,19785668.51189964,3454837.7222397844,16811046.608343266,-198841.58036032,21988902.2304577,0.32,-17.55856331414469,0.0,0.0
314687006.0,1,22,GPS_L1,20356519.322527904,-3714954.272741467,16947285.87455652,75371.22688627598,22507724.0946439,0.32,14.46507338521647,0.0,0.0
314687006.0,3,7,Glonass_L1,11412602.5797409,6313691.15106181,21962313.25859376,-3196.02574906086,21300398.8033128,0.32,-33.50040829913133,0.0,0.0
314687006.0,3,8,Glonass_L1,22566823.04234568,-4473729.87149844,11063681.117735496,-8064.003952825356,22019940.5164087,0.32,36.909169106627786,0.0,0.0
314687006.0,3,22,Glonass_L1,21010597.348665327,8572741.682988502,11775247.485423408,63415.022708821074,21736308.2744755,0.32,-44.802536798294895,0.0,0.0
314687006.0,3,23,Glonass_L1,10312603.2395429,-5431927.559239627,22674820.184596308,6290.122838287468,21647928.5100061,0.32,28.504263208534347,0.0,0.0
314687206.0,1,1,GPS_L1,15434990.041297946,-332759.99244579923,21538343.26287608,9929.8537521989,22031886.4444046,0.32,5.787329765022634,0.0,0.0
314687206.0,1,11,GPS_L1,19785903.80679027,3455229.847985106,16810700.70398622,-198841.5805511592,21988937.7067504,0.32,-17.55856331414469,0.0,0.0
314687206.0,1,22,GPS_L1,20356273.909830604,-3714606.656769162,16947660.00984611,75371.22622243073,22507677.5723634,0.32,14.46507338521647,0.0,0.0
314687206.0,3,7,Glonass_L1,11412052.839111896,6313930.111791652,21962530.04887193,-3196.0257637642703,21300452.3754813,0.32,-33.50040829913133,0.0,0.0
314687206.0,3,8,Glonass_L1,22566537.231458448,-4473630.777346716,11064307.282700652,-8064.003959992458,22019846.4248347,0.32,36.909169106627786,0.0,0.0
314687206.0,3,22,Glonass_L1,21010879.5580014,8572901.006627327,11774630.52621702,63415.02269742079,21736399.1203091,0.32,-44.802536798294895,0.0,0.0
314687206.0,3,23,Glonass_L1,10313111.5237085,-5431568.651125889,22674675.019940466,6290.122824464423,21647850.5598835,0.32,28.504263208534347,0.0,0.0
314687406.0,1,1,GPS_L1,15435137.925361302,-332229.3941960275,21538250.64002946,9929.853833100233,22031869.4478925,0.32,5.787329765022634,0.0,0.0
314687406.0,1,11,GPS_L1,19786139.09977235,3455621.964534204,16810354.78470914,-198841.58074175305,21988973.0608915,0.32,-17.55856331414469,0.0,0.0
314687406.0,1,22,GPS_L1,20356028.49464276,-3714259.031331446,16948034.13101125,75371.22555870592,22507631.2769358,0.32,14.46507338521647,0.0,0.0
314687406.0,3,7,Glonass_L1,11411503.096965907,6314169.083864373,21962746.818137627,-3196.025778389948,21300505.9127493,0.32,-33.50040829913133,0.0,0.0
314687406.0,3,8,Glonass_L1,22566251.40663148,-4473531.671519109,11064933.437058294,-8064.003967247675,22019752.3507109,0.32,36.909169106627786,0.0,0.0
314687406.0,3,22,Glonass_L1,21011161.75640362,8573060.315674348,11774013.555771716,63415.02268598498,21736490.1929955,0.32,-44.802536798294895,0.0,0.0
314687406.0,3,23,Glonass_L1,10313619.810618544,-5431209.753772573,22674529.83346848,6290.122810594141,21647772.5050595,0.32,28.504263208534347,0.0,0.0
314687606.0,1,1,GPS_L1,15435285.814965269,-331698.80004705413,21538157.998728108,9929.853913989127,22031852.6258826,0.32,5.787329765022634,0.0,0.0
314687606.0,1,11,GPS_L1,19786374.39084547,3456014.0718868603,16810008.85051234,-198841.58093210103,21989008.4673833,0.32,-17.55856331414469,0.0,0.0
314687606.0,1,22,GPS_L1,20355783.0769648,-3713911.39642845,16948408.238051645,75371.22489510177,22507584.8070059,0.32,14.46507338521647,0.0,0.0
314687606.0,3,7,Glonass_L1,11410953.353303673,6314408.06727986,21962963.56639061,-3196.025792937757,21300559.5547187,0.32,-33.50040829913133,0.0,0.0
314687606.0,3,8,Glonass_L1,22565965.56786531,-4473432.55401527,11065559.580807814,-8064.003974591104,22019658.3463879,0.32,36.909169106627786,0.0,0.0
314687606.0,3,22,Glonass_L1,21011443.94387135,8573219.610129748,11773396.574088072,63415.02267451361,21736581.1086299,0.32,-44.802536798294895,0.0,0.0
314687606.0,3,23,Glonass_L1,10314128.10027234,-5430850.867180042,22674384.625180487,6290.122796676556,21647694.642188,0.32,28.504263208534347,0.0,0.0
314687806.0,1,1,GPS_L1,15435433.710109614,-331168.20999954286,21538065.33897213,9929.853994865582,22031835.8736735,0.32,5.787329765022634,0.0,0.0
314687806.0,1,11,GPS_L1,19786609.68000916,3456406.1700427406,16809662.901396226,-198841.5811222029,21989043.9262258,0.32,-17.55856331414469,0.0,0.0
314687806.0,1,22,GPS_L1,20355537.65679723,-3713563.7520604073,16948782.330966845,75371.22423161847,22507538.3894267,0.32,14.46507338521647,0.0,0.0
314687806.0,3,7,Glonass_L1,11410403.608126096,6314647.062037931,21963180.29363061,-3196.0258074075614,21300613.1792378,0.32,-33.50040829913133,0.0,0.0
314687806.0,3,8,Glonass_L1,22565679.715160564,-4473333.424834878,11066185.71394842,-8064.003982022842,22019564.2722641,0.32,36.909169106627786,0.0,0.0
314687806.0,3,22,Glonass_L1,21011726.120403863,8573378.889993662,11772779.581166854,63415.02266300669,21736671.9021128,0.32,-44.802536798294895,0.0,0.0
314687806.0,3,23,Glonass_L1,10314636.392669065,-5430491.991348769,22674239.39507664,6290.122782711608,21647616.6397147,0.32,28.504263208534347,0.0,0.0
314688006.0,1,1,GPS_L1,15435581.610794222,-330637.6240536941,21537972.660761543,9929.854075729569,22031818.9295121,0.32,5.787329765022634,0.0,0.0
314688006.0,1,11,GPS_L1,19786844.96726312,3456798.2590018534,16809316.93736091,-198841.581312058,21989079.4374189,0.32,-17.55856331414469,0.0,0.0
314688006.0,1,22,GPS_L1,20355292.234140344,-3713216.098227245,16949156.409756765,75371.22356825619,22507491.9543973,0.32,14.46507338521647,0.0,0.0
314688006.0,3,7,Glonass_L1,11409853.861433594,6314886.068138613,21963396.999857534,-3196.025821799225,21300666.8386573,0.32,-33.50040829913133,0.0,0.0
314688006.0,3,8,Glonass_L1,22565393.84851762,-4473234.283977528,11066811.83647988,-8064.003989542984,22019470.4598935,0.32,36.909169106627786,0.0,0.0
314688006.0,3,22,Glonass_L1,21012008.286000684,8573538.155266363,11772162.577008285,63415.0226514642,21736762.6955957,0.32,-44.802536798294895,0.0,0.0
314688006.0,3,23,Glonass_L1,10315144.68780832,-5430133.126278914,22674094.143156987,6290.122768699232,21647538.6721418,0.32,28.504263208534347,0.0,0.0
314688206.0,1,1,GPS_L1,15435729.517018856,-330107.0422101718,21537879.964096468,9929.854156581074,22031802.0377013,0.32,5.787329765022634,0.0,0.0
314688206.0,1,11,GPS_L1,19787080.252606902,3457190.3387638675,16808970.958406795,-198841.581501666,21989114.8788111,0.32,-17.55856331414469,0.0,0.0
314688206.0,1,22,GPS_L1,20355046.80899465,-3712868.4349291977,16949530.474420972,75371.22290501518,22507445.5368181,0.32,14.46507338521647,0.0,0.0
314688206.0,3,7,Glonass_L1,11409304.11322707,6315125.085581723,21963613.68507108,-3196.025836112611,21300720.428276,0.32,-33.50040829913133,0.0,0.0
314688206.0,3,8,Glonass_L1,22565107.967937104,-4473135.131442899,11067437.9484014,-8064.003997151627,22019376.5079212,0.32,36.909169106627786,0.0,0.0
314688206.0,3,22,Glonass_L1,21012290.44066109,8573697.405947985,11771545.56161313,63415.02263988612,21736853.523979,0.32,-44.802536798294895,0.0,0.0
314688206.0,3,23,Glonass_L1,10315652.985689277,-5429774.271970948,22673948.8694217,6290.122754639362,21647460.8790711,0.32,28.504263208534347,0.0,0.0
314688406.0,1,1,GPS_L1,15435877.42878332,-329576.4644694851,21537787.248976965,9929.854237420082,22031785.1284404,0.32,5.787329765022634,0.0,0.0
314688406.0,1,11,GPS_L1,19787315.536040094,3457582.409328562,16808624.964534204,-198841.5816910264,21989150.3027531,0.32,-17.55856331414469,0.0,0.0
314688406.0,1,22,GPS_L1,20354801.381360583,-3712520.762166394,16949904.524959154,75371.22224189561,22507399.0145376,0.32,14.46507338521647,0.0,0.0
314688406.0,3,7,Glonass_L1,11408754.36350726,6315364.114367146,21963830.34927104,-3196.025850347584,21300773.965544,0.32,-33.50040829913133,0.0,0.0
314688406.0,3,8,Glonass_L1,22564822.073419563,-4473035.967230643,11068064.049712371,-8064.004004848866,22019282.5559489,0.32,36.909169106627786,0.0,0.0
314688406.0,3,22,Glonass_L1,21012572.58438445,8573856.642038714,11770928.534981966,63415.02262827247,21736944.404713,0.32,-44.802536798294895,0.0,0.0
314688406.0,3,23,Glonass_L1,10316161.286311248,-5429415.428425243,22673803.573870897,6290.122740531936,21647382.8067969,0.32,28.504263208534347,0.0,0.0
314688606.0,1,1,GPS_L1,15436025.346087418,-329045.8908321434,21537694.515403114,9929.85431824658,22031768.0970278,0.32,5.787329765022634,0.0,0.0
314688606.0,1,11,GPS_L1,19787550.817562275,3457974.4706957187,16808278.955743443,-198841.58188013884,21989185.7441453,0.32,-17.55856331414469,0.0,0.0
314688606.0,1,22,GPS_L1,20354555.951238573,-3712173.079938968,16950278.561371,75371.22157889765,22507352.562058,0.32,14.46507338521647,0.0,0.0
314688606.0,3,7,Glonass_L1,11408204.612274917,6315603.15449477,21964046.99245719,-3196.025864504008,21300827.4679116,0.32,-33.50040829913133,0.0,0.0
314688606.0,3,8,Glonass_L1,22564536.164965536,-4472936.791340411,11068690.140412198,-8064.004012634798,22019188.6214268,0.32,36.909169106627786,0.0,0.0
314688606.0,3,22,Glonass_L1,21012854.717170104,8574015.86353873,11770311.497115375,63415.0226166232,21737035.4075985,0.32,-44.802536798294895,0.0,0.0
314688606.0,3,23,Glonass_L1,10316669.589673543,-5429056.595642164,22673658.2565047,6290.12272637689,21647304.9439254,0.32,28.504263208534347,0.0,0.0
314688806.0,1,1,GPS_L1,15436173.268930912,-328515.32129881065,21537601.76337502,9929.854399060545,22031751.2052171,0.32,5.787329765022634,0.0,0.0
314688806.0,1,11,GPS_L1,19787786.09717297,3458366.522865004,16807932.93203492,-198841.5820690028,21989221.2378882,0.32,-17.55856331414469,0.0,0.0
314688806.0,1,22,GPS_L1,20354310.518629126,-3711825.388247149,16950652.58365607,75371.22091602151,22507306.0048771,0.32,14.46507338521647,0.0,0.0
314688806.0,3,7,Glonass_L1,11407654.85953093,6315842.205964416,21964263.61462924,-3196.025878581745,21300881.0575303,0.32,-33.50040829913133,0.0,0.0
314688806.0,3,8,Glonass_L1,22564250.242575653,-4472837.603771883,11069316.22050009,-8064.004020509518,22019094.6694545,0.32,36.909169106627786,0.0,0.0
314688806.0,3,22,Glonass_L1,21013136.83901733,8574175.070448166,11769694.448014136,63415.02260493834,21737126.3406832,0.32,-44.802536798294895,0.0,0.0
314688806.0,3,23,Glonass_L1,10317177.895775337,-5428697.773622184,22673512.917323288,6290.122712174161,21647226.9065517,0.32,28.504263208534347,0.0,0.0
314689006.0,1,1,GPS_L1,15436321.19731369,-327984.7558696871,21537508.99289272,9929.854479861962,22031734.3308565,0.32,5.787329765022634,0.0,0.0
314689006.0,1,11,GPS_L1,19788021.37487191,3458758.565836427,16807586.89340875,-198841.582257618,21989256.5920294,0.32,-17.55856331414469,0.0,0.0
314689006.0,1,22,GPS_L1,20354065.083532527,-3711477.687090868,16951026.59181428,75371.2202532674,22507259.4302459,0.32,14.46507338521647,0.0,0.0
314689006.0,3,7,Glonass_L1,11407105.105275726,6316081.268776105,21964480.215787098,-3196.025892580662,21300934.5424477,0.32,-33.50040829913133,0.0,0.0
314689006.0,3,8,Glonass_L1,22563964.30625029,-4472738.404524652,11069942.2899758,-8064.004028473124,22019000.6825817,0.32,36.909169106627786,0.0,0.0
314689006.0,3,22,Glonass_L1,21013418.949925672,8574334.2627673,11769077.38767845,63415.022593217866,21737217.3959193,0.32,-44.802536798294895,0.0,0.0
314689006.0,3,23,Glonass_L1,10317686.204616234,-5428338.962365462,22673367.55632669,6290.122697923684,21647148.8168273,0.32,28.504263208534347,0.0,0.0
314689206.0,1,1,GPS_L1,15436469.131235512,-327454.1945454367,21537416.203956302,9929.854560650814,22031717.543747,0.32,5.787329765022634,0.0,0.0
314689206.0,1,11,GPS_L1,19788256.65065861,3459150.599609655,16807240.839865334,-198841.5824459837,21989292.0334216,0.32,-17.55856331414469,0.0,0.0
314689206.0,1,22,GPS_L1,20353819.645949293,-3711129.976470356,16951400.585845195,75371.2195906355,22507213.0126668,0.32,14.46507338521647,0.0,0.0
314689206.0,3,7,Glonass_L1,11406555.349510204,6316320.3429296585,21964696.79593049,-3196.0259065006203,21300988.027365,0.32,-33.50040829913133,0.0,0.0
314689206.0,3,8,Glonass_L1,22563678.35599007,-4472639.1935984,11070568.348838547,-8064.004036525713,22018906.7131592,0.32,36.909169106627786,0.0,0.0
314689206.0,3,22,Glonass_L1,21013701.049894385,8574493.440496262,11768460.316109093,63415.022581461744,21737308.3813546,0.32,-44.802536798294895,0.0,0.0
314689206.0,3,23,Glonass_L1,10318194.516195402,-5427980.161872472,22673222.17351508,6290.122683625396,21647070.9365055,0.32,28.504263208534347,0.0,0.0
314689406.0,1,1,GPS_L1,15436617.070696186,-326923.63732656854,21537323.396565847,9929.854641427088,22031700.7217371,0.32,5.787329765022634,0.0,0.0
314689406.0,1,11,GPS_L1,19788491.92453268,3459542.624184468,16806894.771404993,-198841.5826340998,21989327.5446147,0.32,-17.55856331414469,0.0,0.0
314689406.0,1,22,GPS_L1,20353574.20587985,-3710782.256385746,16951774.565748498,75371.218928126,22507166.6648884,0.32,14.46507338521647,0.0,0.0
314689406.0,3,7,Glonass_L1,11406005.592235103,6316559.428424961,21964913.35505918,-3196.025920341485,21301041.5471828,0.32,-33.50040829913133,0.0,0.0
314689406.0,3,8,Glonass_L1,22563392.39179554,-4472539.970992776,11071194.397087725,-8064.004044667377,22018812.9356891,0.32,36.909169106627786,0.0,0.0
314689406.0,3,22,Glonass_L1,21013983.13892284,8574652.603635238,11767843.233306644,63415.02256967,21737399.2795388,0.32,-44.802536798294895,0.0,0.0
